timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
,,,,,,,,,,,,,,,,1.302038,103.799146,21.058716,0.000000,164.531250,1501240531.995020,
1501240532.191647,1.317052,-1.475353,-2.407344,0.019735,0.331770,0.019108,0.092247,0.995449,-0.023923,-0.005806,0.045369,0.006574,28.588675,-6.574431,35.925777,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,21.914185,0.000000,164.531250,1501240532.995021,
1501240533.191469,1.202464,-1.449935,-2.668011,0.053601,-0.098473,0.030487,0.112480,0.992705,-0.043411,0.005745,0.038530,-0.007049,22.851229,-5.669193,39.960960,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.433044,0.000000,164.531250,1501240533.995021,
1501240534.191321,1.042297,-1.463571,-2.678769,-0.045377,-0.130777,-0.040505,0.092418,0.994257,-0.053963,0.005146,0.034796,-0.011543,28.609083,-5.517025,36.087109,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.815857,0.000000,164.531250,1501240534.995020,
1501240535.191142,1.025820,-1.496440,-2.607456,-0.012846,-0.014845,-0.001179,0.063526,0.997237,-0.038511,0.018291,0.033342,0.008237,31.802183,-5.527592,33.305611,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.056763,0.000000,164.531250,1501240535.995020,
1501240536.190965,1.050217,-1.487956,-2.629422,0.006601,0.052179,0.047682,0.071784,0.996571,-0.041156,0.012688,0.039944,0.000949,30.221437,-5.509826,34.749149,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.259827,0.000000,164.531250,1501240536.995020,
1501240537.190788,1.127339,-1.481152,-2.554482,-0.020011,-0.015755,-0.020315,0.080865,0.995985,-0.038412,0.002234,0.034045,-0.004191,30.057241,-5.894573,34.828339,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.111572,0.000000,164.531250,1501240537.995020,
1501240538.190607,1.114985,-1.485144,-2.539539,0.013012,-0.022515,0.018565,0.076814,0.996334,-0.037657,0.005339,0.032658,-0.001161,31.009487,-5.901442,33.982075,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.518250,0.000000,164.531250,1501240538.995020,
1501240539.190428,1.131596,-1.491248,-2.475238,-0.005080,-0.061678,-0.001628,0.071923,0.996838,-0.033790,0.002449,0.034260,0.001319,32.591022,-6.044411,32.442066,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.413452,0.000000,164.531250,1501240539.995020,
1501240540.190267,1.129618,-1.487396,-2.469964,0.016694,0.007528,0.001575,0.075327,0.996524,-0.035571,0.002538,0.031399,0.001864,32.742344,-2.177032,33.195267,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.504028,0.000000,164.531250,1501240540.995020,
1501240541.190079,0.894147,-1.471482,-2.668153,0.034201,-0.122358,-0.002771,0.077306,0.995072,-0.062087,-0.003331,0.036056,-0.001771,33.915512,-1.554322,32.031990,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.704102,0.000000,164.531250,1501240541.995021,
1501240542.189879,0.688843,-1.472345,-2.600476,-0.003924,-0.287064,-0.005945,0.062479,0.995158,-0.075880,0.005880,0.031576,0.006132,41.196918,-1.813087,21.868994,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.840393,0.000000,164.531250,1501240542.995021,
1501240543.189727,1.081080,-1.451990,-2.657568,-0.016219,0.553192,-0.017131,0.104596,0.992951,-0.055752,-0.016568,0.035110,-0.002048,27.909788,-1.731417,37.373417,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.929321,0.000000,164.531250,1501240543.995020,
1501240544.189554,1.505388,-1.484289,-2.304410,-0.041188,-0.286717,0.036585,0.086215,0.996261,-0.005647,0.015546,0.018693,-0.007719,24.945871,-2.805481,39.351738,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.003052,0.000000,164.531250,1501240544.995020,
1501240545.189383,1.594482,-1.486375,-2.071310,0.016961,-0.016548,-0.000475,0.084297,0.996439,0.001997,0.005485,0.036887,0.008028,30.399921,-3.526948,35.243893,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.029114,0.000000,164.531250,1501240545.995020,
1501240546.189203,1.164560,-1.465524,-2.512748,0.029764,-0.025098,0.004835,0.096526,0.994464,-0.041522,0.001328,0.039594,-0.004025,30.024214,-2.322455,35.663410,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.346863,0.000000,164.531250,1501240546.995020,
1501240547.188986,1.101432,-1.426414,-2.630566,0.005376,0.004941,0.044215,0.128321,0.989595,-0.065080,-0.021113,0.051070,0.009874,28.004570,-2.066938,37.285358,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.573486,0.000000,164.531250,1501240547.995020,
1501240548.188838,1.204500,-1.455767,-2.519655,-0.012701,-0.019408,-0.020534,0.107162,0.993391,-0.041108,0.010560,0.020692,-0.004348,28.299582,-2.410253,37.041203,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.758118,0.000000,164.531250,1501240548.995020,
1501240549.188649,1.224848,-1.469115,-2.463332,0.000218,0.013566,-0.009842,0.095492,0.994835,-0.034420,-0.003726,0.036461,-0.004399,29.635096,-2.496976,35.975723,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.884155,0.000000,164.531250,1501240549.995021,
1501240550.188465,1.240220,-1.466454,-2.448407,0.004388,-0.019405,-0.020419,0.098513,0.994561,-0.033807,0.012601,0.032248,-0.008079,29.600473,-2.604496,35.996597,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,22.953796,0.000000,164.531250,1501240550.995020,
1501240551.188279,1.124412,-1.451225,-2.563576,0.008580,-0.024596,-0.000231,0.107598,0.992860,-0.051497,0.003531,0.028319,-0.000490,29.629257,-2.235001,35.997757,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.003601,0.000000,164.531250,1501240551.995020,
1501240552.188101,1.136114,-1.464587,-2.542927,-0.003822,0.016075,0.003331,0.096151,0.994365,-0.044643,0.003153,0.031346,0.000148,29.977186,-2.181057,35.711864,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.041321,0.000000,164.531250,1501240552.995020,
1501240553.187916,1.279261,-1.479416,-2.374256,-0.023450,0.008245,-0.013706,0.087403,0.995828,-0.026228,0.008011,0.042075,-0.000948,30.868673,-2.670353,34.910175,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.063599,0.000000,164.531250,1501240553.995020,
1501240554.187743,1.200215,-1.486195,-2.400526,0.007940,-0.083363,-0.002054,0.078765,0.996423,-0.030603,0.005189,0.031988,-0.004676,32.628990,-2.459581,33.287025,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.094238,0.000000,164.531250,1501240554.995021,
1501240555.187555,0.947609,-1.482107,-2.519836,0.013957,-0.150345,-0.008405,0.071924,0.996070,-0.051694,-0.002984,0.040933,-0.002978,36.808224,-2.071915,28.628450,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.120850,0.000000,164.531250,1501240555.995020,
1501240556.187358,1.017272,-1.480222,-2.420866,-0.036056,0.244030,-0.020762,0.076944,0.995901,-0.047549,-0.000300,0.032709,-0.014310,37.725830,-2.478606,27.374155,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.137146,0.000000,164.531250,1501240556.995020,
1501240557.187182,1.041995,-1.474157,-2.541769,0.030720,0.014773,0.024696,0.083310,0.995334,-0.048679,-0.002332,0.034924,-0.004254,33.255722,-2.073261,32.687687,,,,,,,
,,,,,,,,,,,,,,,,1.302038,103.799146,23.147644,0.000000,164.531250,1501240557.995021,
1501240558.187013,3.079252,-1.131515,-0.197559,-0.763108,-0.606454,-0.064727,0.026496,0.905057,0.424463,-0.018775,0.135836,0.028128,41.449940,-10.764305,18.567677,,,,,,,
,,,,,,,,,,,,,,,,1.302011,103.799162,22.728638,0.850000,127.265625,1501240558.995020,
1501240559.186827,0.622417,-1.317301,2.908903,0.287935,-0.050555,0.100784,0.146210,0.968042,-0.203759,-0.642136,0.474189,-0.040748,21.982063,0.240188,42.157417,,,,,,,
,,,,,,,,,,,,,,,,1.302005,103.799170,23.180603,0.850000,126.914062,1501240559.995021,
1501240560.186643,0.515886,-1.489207,2.837406,1.337227,1.785077,0.677963,0.040204,0.996673,-0.070893,0.095935,-0.069031,0.110382,24.010849,-3.251677,40.907486,,,,,,,
,,,,,,,,,,,,,,,,1.301998,103.799181,23.136414,1.380000,104.062500,1501240560.995021,
1501240561.186456,3.138394,-1.475777,-0.597368,3.198892,3.038841,0.800127,0.000303,0.995489,0.094876,0.343614,0.261698,-0.797497,32.884205,-8.679389,33.223701,,,,,,,
,,,,,,,,,,,,,,,,1.301994,103.799194,24.048767,1.580000,113.554688,1501240561.995020,
1501240562.186259,-3.080350,-1.198795,-0.235099,0.545138,4.069422,1.069124,-0.022247,0.931602,0.362799,0.194137,0.645211,-0.278357,42.157101,-11.890425,18.490908,,,,,,,
,,,,,,,,,,,,,,,,1.301986,103.799203,23.706116,1.460000,132.539062,1501240562.995020,
1501240563.186092,-2.974373,-1.219492,-0.171199,2.530666,0.730966,1.858925,-0.057276,0.938925,0.339323,0.262812,-0.395895,-0.010526,40.669598,-10.865705,22.100622,,,,,,,
,,,,,,,,,,,,,,,,1.301979,103.799210,23.715942,1.460000,132.539062,1501240563.995020,
1501240564.185930,-2.862237,-1.063242,-0.444421,-2.041023,-4.525108,-1.645920,-0.134019,0.873936,0.467199,-0.109542,-0.309010,-0.564794,28.407129,-18.512920,33.329021,,,,,,,
,,,,,,,,,,,,,,,,1.301974,103.799216,23.633057,1.350000,132.539062,1501240564.995020,
1501240565.185730,-2.981174,-1.476405,-0.432236,0.359890,0.196098,0.062853,-0.015055,0.995548,0.093042,0.143107,0.125957,-0.111413,32.569302,-7.828315,33.741291,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,23.390442,0.210000,132.539062,1501240565.995021,
1501240566.185554,0.507414,-1.500559,2.886463,0.043463,-0.076698,-0.067386,0.034102,0.997534,-0.061337,0.008608,0.044244,-0.005374,25.945013,-3.491881,39.688538,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,23.348877,0.000000,132.539062,1501240566.995021,
1501240567.185377,0.790206,-1.469294,-3.098030,-0.027704,-0.002853,0.005102,0.071994,0.994853,-0.071305,0.005201,0.037236,-0.003784,26.399668,-4.125330,39.326275,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,23.615906,0.000000,132.539062,1501240567.995021,
1501240568.185172,0.893732,-1.492354,-2.919715,0.013381,-0.097898,0.005051,0.061077,0.996925,-0.049094,0.004841,0.028237,0.003303,25.340298,-0.920619,34.217888,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.380798,0.000000,132.187500,1501240568.995021,
1501240569.185007,0.790441,-1.503854,-3.007045,-0.002718,-0.129784,0.000825,0.047538,0.997760,-0.047061,0.013177,0.034985,-0.005429,25.889488,-0.689319,33.809784,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.498840,0.000000,132.187500,1501240569.995020,
1501240570.184801,0.932385,-1.497680,-2.848635,-0.011773,-0.042467,0.002011,0.058664,0.997328,-0.043533,-0.002725,0.035356,0.003341,26.455162,-1.149037,33.356354,,,,,,,
1501240571.184612,0.910781,-1.501069,-2.884485,-0.014877,-0.042504,-0.007497,0.055038,0.997570,-0.042717,-0.011002,0.035725,0.003334,25.972115,-1.040918,33.737335,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,23.412720,0.000000,132.187500,1501240570.995021,
,,,,,,,,,,,,,,,,1.301971,103.799218,23.716125,0.000000,132.187500,1501240571.995020,
1501240572.184451,0.925726,-1.504904,-2.846322,0.014135,-0.000149,-0.004289,0.052614,0.997830,-0.039589,0.011519,0.031589,0.002663,26.766748,-1.151446,33.106758,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,23.936157,0.000000,132.187500,1501240572.995020,
1501240573.184271,0.923066,-1.504114,-2.893798,-0.034076,-0.067055,0.001150,0.053136,0.997778,-0.040205,0.027613,0.032923,-0.008089,25.251131,-1.000079,34.281517,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.085205,0.000000,132.187500,1501240573.995020,
1501240574.184102,1.241966,-1.521674,-2.532439,-0.009341,-0.230148,-0.009558,0.046471,0.998794,-0.015857,0.018760,0.035920,-0.028897,26.603174,-1.777928,33.210724,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.174194,0.000000,132.187500,1501240574.995020,
1501240575.183919,2.996587,-1.527354,-0.677851,0.032719,-0.160201,-0.046733,0.006275,0.999057,0.042973,0.034527,0.035642,-0.012104,29.883078,-2.548823,30.238171,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.293762,0.000000,132.187500,1501240575.995020,
1501240576.183735,-1.940779,-1.566095,0.554724,0.009746,0.299863,-0.053820,-0.004384,0.999989,0.001700,-0.031993,0.042141,-0.008429,26.358807,-0.998734,33.437378,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.378784,0.000000,132.187500,1501240576.995021,
1501240577.183547,-0.332981,-1.552424,2.170610,-0.015829,-0.259050,0.004314,-0.006005,0.999831,-0.017362,-0.007057,0.055970,0.024854,26.446123,-0.285904,33.382076,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.442505,0.000000,132.187500,1501240577.995021,
1501240578.183362,2.993422,-1.556945,-0.815510,0.068096,-0.073286,0.062692,0.002045,0.999904,0.013699,-0.016236,0.027623,-0.001111,25.572163,-1.580067,34.020729,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,23.968445,0.000000,132.187500,1501240578.995021,
1501240579.183188,0.936560,-1.549255,-2.866479,0.000962,0.066539,-0.005045,0.017350,0.999768,-0.012763,0.006026,0.036502,-0.002450,25.780375,-1.062210,33.883419,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.180237,0.000000,132.187500,1501240579.995020,
1501240580.183008,0.183983,-1.556712,2.637534,0.016458,-0.034669,-0.008289,0.002577,0.999901,-0.013846,-0.008741,0.033440,0.004920,24.860138,-0.643007,34.574589,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.299927,0.000000,132.187500,1501240580.995021,
1501240581.182805,-0.625568,-1.568099,1.832334,-0.024830,0.012442,0.000310,-0.001579,0.999996,-0.002187,0.001564,0.032276,-0.004375,25.036577,-0.920120,34.440750,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.382324,0.000000,132.187500,1501240581.995019,
1501240582.182641,1.947484,-1.560183,-1.847927,-0.011732,0.003848,-0.013339,0.009869,0.999944,0.003904,-0.000439,0.032939,-0.001402,26.033163,-1.438528,33.675617,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.441284,0.000000,132.187500,1501240582.995020,
1501240583.182451,1.237593,-1.557030,-2.574508,0.011780,0.005833,0.004729,0.013008,0.999905,-0.004502,0.008690,0.037753,0.006776,25.465380,-1.212884,34.115765,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.485596,0.000000,132.187500,1501240583.995021,
1501240584.182254,0.647283,-1.559255,3.111126,-0.004910,0.014130,-0.021699,0.006960,0.999933,-0.009207,0.003249,0.033468,0.002676,25.229399,-0.911330,34.299988,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.514160,0.000000,132.187500,1501240584.995020,
1501240585.182046,0.179243,-1.555962,2.635049,-0.005289,-0.004511,0.000683,0.002645,0.999890,-0.014597,0.001597,0.033893,-0.000616,24.952143,-0.608833,34.508869,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.537354,0.000000,132.187500,1501240585.995020,
1501240586.181876,0.920364,-1.567256,-2.898563,-0.017370,-0.004007,-0.005436,0.002818,0.999994,-0.002144,0.000356,0.039572,0.002464,25.235285,-1.025820,34.292419,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,23.990540,0.000000,132.187500,1501240587.001626,
1501240587.181674,0.155334,-1.568456,2.616505,-0.012680,0.055189,-0.033838,0.000362,0.999997,-0.002313,-0.006572,0.033175,-0.001151,25.158707,-0.984124,34.349865,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.208130,0.000000,132.187500,1501240587.999829,
1501240588.181515,0.273350,-1.560508,2.723770,-0.012042,-0.023547,0.003420,0.002777,0.999947,-0.009907,0.001602,0.034889,-0.000332,24.762400,-0.770751,34.642052,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.351562,0.000000,132.187500,1501240589.000010,
1501240589.181334,0.959736,-1.497892,-2.863076,-0.019239,0.044146,0.007796,0.059658,0.997344,-0.041791,0.006000,0.032106,0.009732,25.065050,-1.083881,34.415268,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.450439,0.000000,132.187500,1501240590.000047,
1501240590.181130,0.959686,-1.496882,-2.867862,0.003526,0.013997,-0.004776,0.060482,0.997270,-0.042372,0.001087,0.034957,-0.005312,24.886547,-1.097697,34.544128,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.522888,0.000000,132.187500,1501240591.000059,
1501240591.180965,0.985276,-1.497842,-2.836026,-0.007973,0.002308,0.000408,0.060748,0.997340,-0.040281,0.001508,0.041066,0.003248,25.096743,-1.186083,34.388794,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.573975,0.000000,132.187500,1501240592.000087,
1501240592.180776,1.018439,-1.500220,-2.796706,-0.004262,-0.001957,-0.001566,0.060031,0.997510,-0.037000,0.005276,0.035586,0.000273,25.303242,-1.299217,34.233032,,,,,,,
,,,,,,,,,,,,,,,,1.301971,103.799218,24.613342,0.000000,132.187500,1501240593.000109,
1501240593.180581,0.826744,-1.499747,-2.953311,0.032544,-0.057353,-0.027726,0.052229,0.997477,-0.048079,0.030794,0.030523,0.031645,26.491648,-0.804469,33.337482,,,,,,,
,,,,,,,,,,,,,,,,1.301974,103.799221,24.463501,0.180000,137.812500,1501240593.999946,
1501240594.180411,-3.106334,-1.323174,-0.658358,-2.542674,-4.363225,-0.887614,-0.008640,0.969498,0.244947,0.054340,0.291794,-0.974164,22.225105,-8.437650,35.336849,,,,,,,
,,,,,,,,,,,,,,,,1.301964,103.799231,24.238708,1.200000,139.570312,1501240595.000077,
1501240595.180225,0.653477,-1.350862,3.011852,0.063938,0.648735,-0.020198,0.132634,0.975912,-0.173218,-0.579228,0.454874,0.213882,21.805244,2.462461,36.500816,,,,,,,
,,,,,,,,,,,,,,,,1.301954,103.799246,24.268799,1.240000,128.671875,1501240595.999926,
1501240596.180041,0.796728,-1.516212,-3.007966,0.923934,0.664739,0.942825,0.039013,0.998511,-0.038138,-0.051021,-0.012533,-0.113671,25.812231,-0.792232,33.866554,,,,,,,
,,,,,,,,,,,,,,,,1.301945,103.799262,25.261108,1.240000,124.453125,1501240596.999926,
1501240597.179856,-3.133557,-1.467299,-0.556094,2.073854,0.525379,-0.993016,-0.000830,0.994649,0.103310,-0.172891,0.741756,0.008095,29.018085,-4.707275,30.816139,,,,,,,
,,,,,,,,,,,,,,,,1.301937,103.799278,25.778198,1.520000,120.585938,1501240597.999926,
1501240598.179660,-2.977642,-1.180552,-0.153423,1.035604,0.607412,-1.393962,-0.062090,0.924816,0.375313,0.444964,0.706608,-1.156563,36.076576,-8.437242,21.003237,,,,,,,
,,,,,,,,,,,,,,,,1.301934,103.799286,24.243530,1.520000,131.835938,1501240598.999926,
1501240599.179513,3.112138,-1.172877,-0.157367,-1.486184,-2.540031,-0.294687,0.011412,0.921869,0.387333,0.331957,0.581213,0.288174,39.185280,-7.584737,14.860278,,,,,,,
,,,,,,,,,,,,,,,,1.301929,103.799298,24.930908,1.250000,121.289062,1501240599.999927,
1501240600.179305,-2.982121,-1.018890,-0.230170,-0.530117,-1.840936,0.152427,-0.083259,0.851526,0.517659,0.139411,-0.421381,-0.435597,34.297138,-11.291618,22.584240,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,25.740356,1.300000,121.289062,1501240600.999927,
1501240601.179136,3.043845,-1.500779,-0.540778,-0.197634,-0.004054,0.305808,0.006828,0.997550,0.069627,-0.040031,-0.102179,-0.240601,32.547577,-2.973372,27.306711,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,25.717407,0.000000,121.289062,1501240601.999926,
1501240602.178962,1.195491,-1.550122,-2.413338,0.034282,-0.086252,-0.005661,0.019234,0.999786,-0.007578,-0.015129,0.041046,0.016077,28.954741,-3.474804,30.033758,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,22.553528,0.000000,121.289062,1501240602.999926,
1501240603.178781,0.743643,-1.474025,-2.835303,-0.008990,0.000302,0.019964,0.065409,0.995321,-0.071113,0.008092,0.037012,0.012107,29.729868,-2.998721,29.319284,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,22.520935,0.000000,121.289062,1501240603.999926,
1501240604.178579,1.000601,-1.452691,-2.938863,-0.137865,0.786921,0.029080,0.099189,0.993034,-0.063605,-0.092002,0.071770,-0.029428,17.907423,-2.376451,37.764462,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,22.711487,0.000000,121.289062,1501240604.999926,
1501240605.178379,2.007088,-1.389211,-2.572996,0.095309,0.393719,0.076321,0.163672,0.983559,0.076314,-0.020636,0.018700,0.002635,-8.937422,-4.853145,40.608463,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,21.676025,0.000000,121.289062,1501240605.999926,
1501240606.178220,2.048309,-1.429841,-2.259395,0.005156,-0.567161,-0.032325,0.124774,0.990082,0.064565,0.001248,0.064346,-0.036962,2.248593,-6.156246,41.346371,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,21.792969,0.000000,121.289062,1501240606.999926,
1501240607.178016,1.597506,-1.441392,-2.470174,-0.009613,-0.154996,-0.003316,0.128997,0.991639,0.003446,0.006485,0.055465,0.028216,12.111128,-4.838655,39.779213,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,22.270569,0.000000,121.289062,1501240607.999927,
1501240608.177851,1.471341,-1.444683,-2.466823,-0.006680,-0.017632,-0.005320,0.125158,0.992058,-0.012489,-0.002920,0.039039,-0.010262,17.282204,-4.872517,37.816158,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,22.451416,0.000000,121.289062,1501240608.999927,
1501240609.177697,1.645294,-1.452192,-2.300808,-0.013861,0.014378,-0.015847,0.117999,0.992975,0.008807,-0.001833,0.036170,0.007352,16.980778,-5.500245,37.866585,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,23.353516,0.000000,121.289062,1501240609.999927,
1501240610.177511,1.583192,-1.463225,-2.299335,0.004536,-0.124141,0.012780,0.107355,0.994220,0.001331,0.006841,0.034223,-0.000217,19.364597,-5.290491,36.735554,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,24.291138,0.000000,121.289062,1501240610.999927,
1501240611.177328,1.459002,-1.464789,-2.362278,-0.002475,-0.079352,-0.027454,0.105148,0.994386,-0.011804,0.009110,0.033919,-0.000769,21.614391,-5.017605,35.498161,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,24.464355,0.000000,121.289062,1501240611.999926,
1501240612.177135,1.385764,-1.467899,-2.418115,-0.013743,0.000574,-0.000756,0.100962,0.994711,-0.018897,0.006429,0.034296,-0.001382,22.287952,-4.737673,35.118080,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,24.614929,0.000000,121.289062,1501240612.999926,
1501240613.176961,1.430012,-1.466155,-2.373392,0.001230,-0.003768,0.001436,0.103417,0.994530,-0.014656,0.007575,0.034034,-0.002540,22.281826,-4.942803,35.093685,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,24.737244,0.000000,121.289062,1501240613.999926,
1501240614.176767,1.391328,-1.463284,-2.401858,-0.019559,0.024151,-0.001398,0.105582,0.994226,-0.019155,0.009087,0.033194,-0.002513,22.639507,-4.876125,34.873398,,,,,,,
,,,,,,,,,,,,,,,,1.301923,103.799311,21.760925,0.000000,121.289062,1501240614.999926,
1501240615.176585,1.451882,-1.465921,-2.344583,-0.000429,-0.001091,-0.000250,0.103944,0.994506,-0.012419,0.006362,0.030549,-0.002138,22.518116,-5.063813,34.925205,,,,,,,
